time,position,velocity
0.64,-0.299915252737239,0.165436591585354
0.65,1.76803697528176,-0.237609501208838
0.66,-1.85182763072067,0.0556318498768834
0.67,-0.734726426247183,-0.835793279635987
0.68,0.076149678904065,1.19382599135152
0.69,1.19295106107134,-0.200354496061615
0.7,0.639511892818465,0.674345613807201
0.71,-0.651330950750398,-1.23870433622482
0.72,0.558353376986226,0.74889958864046
0.73,0.204630295033864,-0.55182084800053
0.74,-2.26898513911021,1.9304061419131
0.75,-0.668594827017933,-1.0334987192472
0.76,0.01516591281156,-1.55265484517289
0.77,0.0596169256347794,-1.01261321620211
0.78,-1.5917793544341,-0.679639395363064
0.79,0.260800394947507,0.306044566162386
0.8,-0.532158190182943,0.301955254299754
0.81,-1.70988099546522,0.768550711878047
0.82,-0.0762282192334048,-1.08004337224885
0.83,-0.530698348467388,-0.429983490428959
0.84,-0.38943309124966,0.495359150195284
0.85,0.59821883014287,0.365742528112525
0.86,0.307852597410163,-0.117908882969805
0.87,0.103841411011272,1.10393137133235
0.88,-0.0175735774860753,-1.29743177296254
0.89,-1.98253530721998,-1.51291805318862
0.9,1.46600068147987,1.04310631311216
0.91,-0.352499169245506,-1.52391159561324
0.92,0.713299460428847,-1.27237699572285
0.93,0.763666029482899,0.583639722023074
0.94,0.557063991010575,0.284451687136639
0.95,0.565075561858969,-0.0913368297692148
0.96,-0.176764518303116,1.51377392484703
0.97,1.55139941912081,-0.529451225079546
0.98,-1.90205137684812,0.356930668261452
0.99,-0.300750902880743,3.5855348963846
1,0.669820796180468,-1.27809019967714
1.01,0.245624951089768,0.544669858448957
1.02,1.52493499339314,0.685652463319305
1.03,-0.216286483572845,-0.918761750515081
1.04,1.3292521441667,0.3737214071731
1.05,-1.05665546712145,-0.696399409901841
1.06,-1.18160499567918,0.4591791057811
1.07,0.58048043517379,0.369883162796873
1.08,-0.751904272814172,-0.966174285600395
1.09,-0.885777460497001,1.7034414974653
1.1,-0.689776062510724,-1.59289062842773
1.11,0.139731793393617,0.109295476394705
1.12,-0.984659376467947,-0.776780823053452
1.13,0.243351743792429,1.08031439670056
1.14,0.198284215068657,0.470975924776169
1.15,0.233537034918228,-0.119081934686412
1.16,0.157288385166281,0.498878123815095
1.17,-0.48347821632088,-0.476896830524416
1.18,0.0682691803256108,-0.964158633239046
1.19,-0.332303919875319,0.593874470288398
1.2,-1.44892388518189,-0.510996419137966
1.21,2.17619811610539,0.0406318165088285
1.22,-0.102479957689634,0.323046404807223
1.23,0.0912008623064815,-1.38778106077104
1.24,0.70302040863213,1.41487314030403
1.25,0.538261922378808,-0.724484952196883
1.26,0.560915719745336,-1.44619818865315
1.27,1.50346667157676,0.240787986484385
1.28,0.50296371656944,-0.601539609594379
1.29,0.783063311771845,1.02924627022647
1.3,-0.769495282428856,1.51346779377077
1.31,0.743301818021772,-0.378105247420739
1.32,-0.143144552999013,1.15727692203241
1.33,0.755918650244467,0.0269891082074221
1.34,0.132500284085842,-1.34574754139123
1.35,-1.25723130221102,-0.27618784809613
1.36,0.669386250052578,-1.49036257959002
1.37,1.1854058014539,1.8887298288454
1.38,0.422917740906637,-0.477948121365142
1.39,-1.37950867769641,-0.861715506765388
1.4,-1.33088022479747,0.00443435400477344
1.41,1.01460336091522,-0.202010683894279
1.42,0.745682925282586,0.921379053098405
1.43,-0.711606238057801,0.00410845260214212
1.44,0.159843140278289,-1.90738419762669
1.45,-0.288430297692145,2.12964992422618
1.46,-1.08382443090056,2.2002894245078
1.47,1.33349367670079,1.40311475440528
1.48,-0.444164325739338,-1.4584162066146
1.49,-0.110131208505452,-0.853532759679032
1.5,-1.0626857046841,0.279260551072846
1.51,-0.968235223972661,-1.70381472262644
1.52,0.0796751128310644,-1.03665466660298
1.53,-1.12051312907267,-0.444332242490055
1.54,-0.739257533182901,0.435606857169606
1.55,2.47826417034385,0.385108149395096
1.56,1.02515032708791,0.791230133714996
1.57,-2.58715113811092,0.875042116312328
1.58,-0.976403665221887,-0.668736585979397
1.59,1.34067277575236,-1.54664447354419
1.6,-0.786261150136429,-0.244018331945832
1.61,-0.634612367517865,1.3270582737035
1.62,0.751753485322875,-0.25236429726065
1.63,0.628832843822638,1.11437678546983
1.64,0.301713525042816,-1.24942817939923
1.65,-0.0727872034751244,1.10244567769347
1.66,0.615580519577571,0.743963142190084
1.67,0.248770622354391,1.22070411124917
1.68,0.257006561180661,0.574151653042992
1.69,0.286690046299537,1.32157989419921
1.7,-0.511393942771882,-0.399988912083558
1.71,-0.573918201258392,-0.927846063392585
1.72,-0.0542455918776298,1.09369225731157
1.73,0.00406541090256245,1.81506951347146
1.74,-1.16438113619573,-0.68640020836627
1.75,0.209561724995126,-0.385277063629101
1.76,-1.23784618458955,-0.778854142564054
1.77,-1.3930720432849,-0.151204286080193
1.78,-0.879554820215884,1.56828828759921
1.79,0.860508990103041,-1.42095864260552
1.8,-0.141189044944755,0.0355655893166208
1.81,-1.07496157029905,-0.647111972029874
1.82,-0.015174030246422,-0.758447755132436
1.83,0.508470325796046,-0.268003503870901
1.84,-0.266130751844359,-0.275149478104555
1.85,1.63780781802413,0.032284420371093
1.86,0.418559368803348,-0.884258566771581
1.87,-0.680239250206381,-0.581179656908383
1.88,-0.0769342723476444,0.281384271715816
1.89,0.432176647940942,0.74372757595896
1.9,0.761217040259926,0.821231123582939
1.91,-0.435390340332084,0.878980920354388
1.92,-0.543309010558418,0.642340636569473
1.93,-1.24346841175071,-0.166873889707649
1.94,-0.653454792546454,-1.33792115836877
1.95,0.0792115068451676,1.17796328851371
1.96,-0.172466837812539,0.182305510374242
1.97,-0.778203706098377,-0.304506809443845
1.98,0.784780477971034,-0.447578436700013
1.99,2.79324387293419,0.024315019691767
2,-0.692566034877126,0.740282311308337
2.01,-0.761086126140147,1.84819645791762
2.02,-0.137225018722387,1.34309626637272
2.03,-0.361583281187982,0.193701725445713
2.04,-1.18441417105688,0.0583964232540757
2.05,0.605542186491691,0.0306545775686149
2.06,1.42221548775798,0.408170430282128
2.07,-0.901504055820866,-0.513935704107893
2.08,-1.04325477348438,0.0859052917727157
2.09,0.784528870111996,-0.556334298917995
2.1,-0.690960796449314,-0.563459326199294
2.11,0.178629974754749,-0.629381289242376
2.12,0.795208529646419,0.771665683916556
2.13,2.13856792366602,0.669173087018954
2.14,1.3446786240028,-0.169525547717982
2.15,-1.38854854113353,1.12351633359523
2.16,0.742532734370778,0.00360755649593988
2.17,-0.148833929077015,0.234422242593878
2.18,-0.550803998478037,0.634634350466896
2.19,1.57448481603208,-0.467535243210975
2.2,-0.144641520698261,-0.68823170374024
2.21,-1.1635552166132,1.13991509160448
2.22,-0.158475667217888,-0.0114031062113931
2.23,-0.663065944995599,0.376663545060609
2.24,-2.80366838105967,0.922203067075799
2.25,-1.24708035281678,-0.659225275853783
2.26,0.225193109429296,-0.641658826701849
2.27,1.0763170628869,0.206268533870199
2.28,0.819782264878521,-0.444949421098707
2.29,0.040732552486322,-1.33039190443896
2.3,-1.71129787067198,0.982647111908124
2.31,0.459839013570692,-0.457499169278015
2.32,-0.438324044662108,1.07374455569966
2.33,0.522638963357398,-1.10738779145058
2.34,0.806999483360199,-0.237884304804883
2.35,-0.265498040566434,0.129052548912316
2.36,1.74006865475664,-0.581778584728257
2.37,0.150645938094924,1.1089308871088
2.38,1.22255673754197,-0.596177842680034
2.39,0.786343609557822,-2.18811369446127
2.4,-1.51760005819608,1.00896890782406
2.41,-0.0917551525509663,-2.33622713311854
2.42,-0.25868651332674,-0.900385697071032
2.43,1.48805356740588,-0.673410369678794
2.44,-2.000881048614,0.0718235440214217
2.45,1.23826695072776,-0.541757261981273
2.46,-0.201850240377024,0.823446133268354
2.47,0.52342523292972,0.00883474243227985
2.48,0.945234002522464,-0.802271645103386
2.49,2.0098906645258,0.472548803875433
2.5,1.5394002696901,-0.499969041423524
2.51,1.66175341722223,0.0514812901160565
2.52,1.9427128989956,-0.0852016148467588
2.53,-0.0827985035342279,-0.346002986092813
2.54,0.543543586988845,2.2780259775593
2.55,-0.367066926707175,-0.87628633637758
2.56,0.736476997642523,-0.0944018733009589
2.57,-0.580858175778284,0.0767065659341644
2.58,-0.660107797695823,0.885594005379008
2.59,1.82412022874176,-0.186892252746364
2.6,1.26801084860932,0.898360270151709
2.61,1.78001829723059,-1.18033216338032
2.62,-0.497373070968769,1.69256914051656
2.63,1.34491439736186,0.296343983868972
2.64,0.0844755591781716,-0.135226232906227
2.65,0.155090700110139,-1.47000759355046
2.66,1.31126176076173,-1.24593745577044
2.67,0.0288944014764782,-0.559440201585419
2.68,-0.0385657052805388,-2.37407609821531
2.69,-0.462870000371339,-0.061745775084673
2.7,0.414189085953824,-1.06663347741314
2.71,2.10472401679468,1.18937101796912
2.72,-0.261896623933552,1.84466017420013
2.73,0.85998523342552,-0.604795856583184
2.74,0.310837411185122,0.2080328113064
2.75,-0.0895660584173769,-0.298411567218656
2.76,-0.572816517350602,-1.46997503912011
2.77,-0.449867140424858,0.611999925607325
2.78,-2.2995788099367,-1.00853678925079
2.79,-0.403145033919371,-2.30833675221078
2.8,-0.804275092690293,0.232739323769564
2.81,1.58340422819984,-0.479733969140526
2.82,-0.683769758723377,-0.377903014052399
2.83,0.38619289684292,-1.57359367193172
2.84,-0.361981736827504,0.230696888422517
2.85,0.298345982815148,-0.393904554101894
2.86,-1.09259537957386,-0.530638316037257
2.87,-0.72862596795766,-0.713199184834501
2.88,-0.309350428333024,0.597710068331579
2.89,-0.819987248665504,1.57967628004755
2.9,-1.24004321083292,-1.73016390444288
2.91,-0.173139554799527,0.462978943474577
2.92,0.767277171631977,-0.204352700608774
2.93,-0.397939613005546,-0.207586921241848
2.94,-0.937035664403637,0.80521099397548
2.95,-1.32287754592065,0.00177397076413907
2.96,-0.982084796838894,-0.350485821923668
2.97,0.039219181549357,1.11666615499207
2.98,-0.00738105360109146,-0.25039081018654
2.99,0.0788621976876435,-0.246778895834342
3,-0.0498535463236086,2.12114109451673
3.01,-0.296254537076378,-0.789248553187694
3.02,0.684388957718533,-0.420159242683828
3.03,-0.135061161775412,1.018856132217
3.04,0.135977086741072,1.17656964797416
3.05,-0.335678817363071,-0.447704754316399
3.06,-0.0840096922781562,-1.20485589993537
3.07,-0.263968861826463,1.05757336623613
3.08,-1.34537649589118,0.412620792898042
3.09,-0.762194861376947,0.549644920656371
3.1,-1.16092340890291,-0.501812456852791
3.11,-0.0977975191150648,1.13340201171689
3.12,0.150643349320657,-0.797840190229752
3.13,0.156613445830246,0.457409928597593
3.14,-1.40584430149429,-0.202607548337813
3.15,1.43996111989959,-0.76142341118656
3.16,0.796261413001507,1.30773590506967
3.17,0.167507772237515,0.751807112325138
3.18,1.38955456780976,1.38712107484258
3.19,-0.552294306767499,0.528393681243406
3.2,-0.890848822375455,1.33727826357115
3.21,0.299794458431802,0.59737184165385
3.22,0.559058221348615,-0.217750823183523
3.23,0.153168157593438,-0.492141345624931
3.24,0.732670586105663,0.622473168029387
3.25,0.522182077116488,0.766033874826965
3.26,0.371070803330752,0.889836356609427
3.27,0.127381329332165,-1.24041272384378
3.28,-0.799734003415654,-0.951297437323196
3.29,-1.53004406766286,1.61798370992587
3.3,0.242906957242102,0.375383749773307
3.31,-0.18507246285119,0.363202911185869
3.32,1.12633805472725,0.226258418463932
3.33,-0.670168071984035,1.37373192180193
3.34,0.0649195622719137,1.24555571030217
3.35,-0.765522325660277,0.714114615448254
3.36,-1.92991784084024,0.173580078081032
3.37,0.815347752470988,-0.43748178346374
3.38,-1.22321961154528,-0.260523996600056
3.39,0.630165011138953,-0.828008747356672
3.4,-0.939912712386418,-1.71192197959273
3.41,-2.17364593128422,1.28773282145157
3.42,-0.391339379523207,0.336209176088308
3.43,2.10795132000714,-0.905261487164047
3.44,-0.184734772124723,-0.17738368779502
3.45,1.47750770445427,1.81729880516136
3.46,0.821531007951907,0.156650894761021
3.47,0.794773692342551,3.23472315415574
3.48,1.65267777371935,0.480640844919736
3.49,-0.39439840422373,0.727533003564155
3.5,-0.462365515232949,1.31401471785817
3.51,0.827346154370062,0.981674405804615
3.52,-0.3075766590744,0.165305433409583
3.53,-0.391777072984915,0.44556589791415
3.54,0.46058819508749,-2.0828990646369
3.55,0.127591515084265,0.120430609422392
3.56,1.2808686247796,0.837795626297282
3.57,-0.198386621961443,-0.222349455579005
3.58,0.29196041492788,-0.433606329249651
3.59,0.822226603292355,-1.70421736313721
3.6,0.0936077652885905,0.651171611657659
3.61,-1.68681475136146,-0.198978704794669
3.62,1.10744698283449,1.72302515591395
3.63,-0.184215025703753,0.0786933012232846
3.64,-0.1719462963123,-0.13734134665937
3.65,-1.39768175349927,-2.03419685848623
3.66,-1.45492257823584,-0.663006048436908
3.67,-0.722903191523943,0.338885432408608
3.68,0.229632916354675,-0.957329538620397
3.69,0.265642819513033,0.390646117487491
3.7,-0.572338332373325,0.667955686719918
3.71,0.42961445299937,-0.630673833982554
3.72,-0.788291857164923,0.677090793760149
3.73,0.286396592360276,1.60074721512452
3.74,-0.0614746056864813,0.439733367541637
3.75,-0.981516932661458,-0.286087525091679
3.76,1.18076643613682,-0.867131391758416
3.77,0.172872122824056,0.717517699854308
3.78,0.17472254816086,-0.781254435671413
3.79,0.471591177619892,-0.56522821587276
3.8,2.04735921168381,-0.317504409878262
3.81,-0.643683982566404,0.645514146827583
3.82,-1.45289728715432,-1.56803265306083
3.83,-0.63425461176757,0.520785769408571
3.84,-1.11364114532622,0.781120883932837
3.85,-0.891032947141055,-0.545554482564153
3.86,1.71062174699752,-0.994576350889332
3.87,-0.517432952256126,0.70149247852964
3.88,-0.247914206532284,-1.80438747556051
3.89,2.06588478900539,-0.65263011595713
3.9,-0.435018616196243,0.692316939938341
3.91,0.0851373385895082,-0.381311653102692
3.92,0.663892103899311,0.214122712556247
3.93,0.0300981222053094,1.09759233772952
3.94,0.217722806150896,0.197511249228808
3.95,-1.48486074197126,0.266336853917027
3.96,-0.645135076016156,-0.234133032618068
3.97,0.037661015555895,1.57480742522873
3.98,-0.199664811593581,1.43238468412267
3.99,0.564385580832609,-1.24133440274468
4,0.538079862324774,-0.656298832280204
4.01,0.295339551192286,0.194373512408213
4.02,-0.424154228202619,0.0355804961279833
4.03,-1.10139121112375,2.50679623344047
4.04,-0.601817800230241,0.705111624489674
4.05,-2.29764549728621,-0.820959757555106
4.06,0.0890203327264458,-1.64374543257343
4.07,-0.42122880865457,1.04213201142901
4.08,1.6641495421681,0.223169185073904
4.09,0.780225288054719,0.952011887536304
4.1,-1.3931004012412,-0.672720944682129
4.11,-0.714211223503854,-0.705686056019989
4.12,0.522835300018787,0.859733438209874
4.13,-0.0300181573620459,-0.510811596093417
4.14,-1.53635152878208,0.0950199215105031
4.15,-0.756319968131305,-0.602382128224588
4.16,-1.70887195255287,1.49335190706189
4.17,2.03775708679599,0.134687662408244
4.18,0.0607847574023316,-0.705401688088341
4.19,1.8598703015175,0.147617014589374
4.2,1.29566118128733,-1.14362173209753
4.21,-1.03339055459676,0.667994240199685
4.22,1.1980043514916,0.875759095833635
4.23,-0.170117591853011,0.424101151441573
4.24,0.0111215368879313,-0.400559546627059
4.25,-1.43651109437299,2.17463227406644
4.26,0.518322156718258,0.234254475114022
4.27,1.37880299436025,-0.848220138899497
4.28,-1.06586506706378,-1.0141252989486
4.29,-0.924039122170514,0.585742878036507
4.3,0.0573679021427547,0.289578700202287
4.31,0.421562021743886,-2.04722986163275
4.32,0.865308976371294,0.174730281783756
4.33,0.828561033046696,1.33802421030666
4.34,-0.00608109696365718,1.28789092972018
4.35,-0.211139105005198,2.11944888732134
4.36,1.02499724037199,0.973578907329174
4.37,-1.07820452981987,0.189696357510605
4.38,0.129676563934963,0.589263717673317
4.39,0.185869656097206,2.11953722923255
4.4,-0.406374244408862,0.939018630152804
4.41,2.3069848109141,-0.620311962280707
4.42,-0.0137939648944783,-1.8624355172934
4.43,1.1663750648598,-0.491063050467986
4.44,-0.0238430186379766,1.0425587960083
4.45,0.768747370825191,-2.21313437907768
4.46,-0.520821732172507,-1.58819946629587
4.47,0.613203865812337,-0.826370881370429
4.48,0.635732612919218,0.639461814623452
4.49,1.1905231506221,1.06067132581902
4.5,-0.393348908258161,1.01201391713462
4.51,1.10766693474663,0.378589076821417
4.52,-2.42491962123656,-1.53529184122247
4.53,1.6199681596086,1.79415315446493
4.54,-0.967709593702027,1.02462085496483
4.55,-1.57559150216484,0.981280170000451
4.56,0.826210919987618,0.613114496856523
4.57,0.171257630495236,0.662798900429524
4.58,0.0605210873809376,0.400109956768878
4.59,-0.946732332203579,1.0369391682606
4.6,-1.03089771074568,-0.297611333813363
4.61,-0.840904928486248,0.796225461290719
4.62,-0.293900365782732,1.66487979039351
4.63,0.293201202390264,-1.41861360375292
4.64,0.741315468332096,-0.445588837585075
4.65,1.39403569428718,-0.431383695878114
4.66,0.0404208460896392,-1.19151989935395
4.67,1.33201633567173,-0.403375699738009
4.68,1.04861741533495,-0.288306082864084
4.69,-1.23000340944646,-0.0476965076441504
4.7,-0.485731444414992,0.16587004877731
4.71,-1.04179000914491,2.6613719318505
4.72,0.045129333288514,1.44957756964097
4.73,-1.38023275617585,0.0342789715013494
4.74,1.03004930437301,-0.344147758497319
4.75,0.509076073934927,0.925085119182225
4.76,0.0495584094798882,-1.45705779735119
4.77,-1.51455668490495,-1.06970660952456
4.78,-1.04031747801825,-0.648098723679425
4.79,1.55520010284279,0.482328406867386
4.8,0.0516188362684699,0.124217369969846
4.81,-0.0031574977685333,0.163785392078765
4.82,-0.489481695116916,-0.495936492998323
4.83,-0.373722048175496,-0.786507182431685
4.84,1.28211609884022,-1.17157163338207
4.85,1.43523547274315,-1.31745005438912
4.86,0.572396789409342,1.19812638169361
4.87,1.32401238680606,1.36551615754679
4.88,1.92389339637685,1.05676628764461
4.89,0.858664347653861,-0.689143084279939
4.9,-1.21659343992162,0.404443470155403
4.91,-0.48105185803018,-0.985007786730782
4.92,0.566718112518489,-0.247163357220882
4.93,0.0201981107289244,-0.511896650079461
4.94,-0.614212150419816,-0.204675581131512
4.95,0.18981759610414,-1.34763700041601
4.96,-1.8420343549447,-0.374429954079016
4.97,-0.157057988983193,-0.0659044753779744
4.98,0.499762103089911,-0.83789277501751
4.99,0.106360386176301,1.46208313198175
5,-0.801577467281284,-1.60579328616954
5.01,-0.765254386513545,-1.7787935100664
5.02,2.09544758230437,1.57396058183475
5.03,1.10803340791725,0.472084458210431
5.04,0.929642544159864,-0.679520279000821
5.05,0.144515603436685,0.040098956393898
5.06,0.128263511253273,0.252487673189467
5.07,-0.138101364542239,0.396876113756753
5.08,0.417884659378353,0.263058992121912
5.09,0.5365888525169,0.0555512059169133
5.1,-1.73534910317819,0.427001711983481
5.11,1.08773021103393,-0.955523940499872
5.12,-0.750132119761538,-0.745238355970985
5.13,-0.492872118831976,0.294028852389246
5.14,0.543578775073791,0.297622443479534
5.15,-0.712050819511774,0.0534556984977336
5.16,-0.730161264306885,1.74210784652837
5.17,1.84308663561836,1.04339519062072
5.18,1.11238501875063,0.936643793914691
5.19,0.929511490710186,0.797191115983622
5.2,0.649667139261034,-1.21050661400334
5.21,0.415249387105177,1.29409353200574
5.22,1.54866561296769,-0.783235679190578
5.23,-1.61983577840444,0.228900937457835
5.24,0.558467373149287,-0.0814419245175852
5.25,-1.55104699643466,-1.46812391998322
5.26,0.60515898987192,-1.06647612283284
5.27,0.969016734285478,0.480036421370096
5.28,-0.0540619439292827,0.819645487080991
5.29,1.81155032943002,0.956078000317103
5.3,0.881375773226351,1.37033057089865
5.31,-0.47850912839564,1.13952573977811
5.32,-0.0805198638981044,-0.351392558330675
5.33,-1.22704447596289,-0.546382191952773
5.34,-1.43368997834208,2.40881913715805
5.35,0.319435344358937,-0.189105871760319
5.36,-0.523791980703432,-1.19233707974046
5.37,1.09300419121435,-2.1168257253053
5.38,0.686449624275848,0.612808246468189
5.39,-1.71301654985639,1.12456656403409
5.4,1.16488078390719,0.677791241939656
5.41,-1.44086820759271,-0.0429348100368898
5.42,0.23093480027554,-0.685158325112182
5.43,1.16337211803653,-0.122077728370852
5.44,-0.883252187929446,1.0124859075293
5.45,-0.143730574026998,1.50291898835747
5.46,-0.0982311347754788,0.800563552151274
5.47,-1.36163862896279,0.915868627965884
5.48,-0.0171330032337539,-0.0993521387009914
5.49,-1.02900939950904,0.0589062831065309
5.5,0.713321842430363,-0.51442301084685
5.51,-0.549562104984823,-0.0469425423661524
5.52,-0.24151945369103,0.463045878643334
5.53,-0.0933402942345266,1.79621161143634
5.54,-0.0669213939415639,0.623992396086503
5.55,-0.231147941177803,1.57176657754763
5.56,-1.53713485132468,-0.617691365571181
5.57,-0.741790605351019,0.784982952514384
5.58,-0.222036457698786,1.30507989452159
5.59,0.0208808025819249,0.804266087830247
5.6,1.69048480244236,0.831993863325291
5.61,-0.837919806726815,0.128916977410716
5.62,0.423311344109257,-1.72052783298478
5.63,1.70651880708486,0.232144830629481
5.64,1.56758917692494,-1.04118348856522
5.65,0.12650848996914,0.0822229110494024
5.66,1.0727704731551,0.655004509346791
5.67,1.81263881975904,-0.753531097966598
5.68,2.71860654236024,0.901665492171469
5.69,-0.668010304400789,0.548494230251474
5.7,0.525072740318308,-0.952521174303878
5.71,-0.476819335049024,0.802484073968217
5.72,0.602700822185539,-0.653604243257738
5.73,-1.93035173728313,-1.96107472786785
5.74,-2.11590795020008,-0.460889856381924
5.75,-0.449299853840931,0.140493998840105
5.76,-1.00276459880514,-0.33823327933685
5.77,-0.86217552812632,0.0549943590696869
5.78,-0.465715288346062,1.30399704787751
5.79,0.882141582980296,-0.174883300755872
5.8,-1.13831722643661,-0.101590060355203
5.81,1.86984537668344,-0.209409563549196
5.82,0.390761785496665,-1.09478565484143
5.83,-1.25127561946033,-0.0670803092757551
5.84,1.25972814951238,0.820654009838483
5.85,0.142626474234201,-0.341102261541891
5.86,-0.652743888527104,-0.75292407553436
5.87,-0.594811060750514,-0.44192191760773
5.88,-0.669772773426118,0.679451288193933
5.89,0.387429471714217,-0.0677164616410127
5.9,0.345548186820446,0.580340706106603
5.91,-0.198798552606929,-0.37767760677614
5.92,-0.457417914661634,-0.36793084473265
5.93,0.692952366826334,0.109892666919271
5.94,1.31839450706685,0.251450469869082
5.95,-0.271496980603897,0.0982955249500931
5.96,-0.950950205447846,-0.962187421719935
5.97,0.359282777664993,0.26186097227672
5.98,-0.418351655013502,-0.151652128365654
5.99,0.524282559318013,-0.818214240839438
6,0.284570389442627,1.21243788139817
6.01,-0.355648163269064,-1.40215293089651
6.02,-1.48765605823049,-0.86974239068546
6.03,-0.882883835748431,1.02871337006491
6.04,1.0829449471774,0.602283696431817
6.05,-0.770030099956735,0.0538727841782347
6.06,-0.113774235499607,-0.0193237774765485
6.07,0.643018137878941,0.844651986490428
6.08,-0.792938324328295,1.63095491129828
6.09,-1.64931006224652,-0.143295829149275
6.1,0.100014540841606,1.10181360039199
6.11,-0.850565085886966,0.349717980336148
6.12,-1.84605918082636,-1.45638063566684
6.13,-0.618000600482189,-0.212911186778933
6.14,0.718670648842832,-0.34716701443093
6.15,-0.345331821469271,-0.769382848891735
6.16,0.186248095082961,-0.105835420840627
6.17,-0.0185253232346825,0.056864078726059
6.18,1.45476706774058,1.16133621908375
6.19,0.46228234125004,-0.777216843000222
6.2,0.556286537115529,0.386076077122038
6.21,-0.705641225137603,-1.32092466967792
6.22,-0.163011913341599,0.722947906305616
6.23,0.708472658452731,0.102002955642418
6.24,-0.223687548989609,-0.698459596940862
6.25,-0.165567231073022,-0.747314826551897
6.26,-0.00193671989630361,1.27478861837576
6.27,-0.615745629438954,1.13286144133718
6.28,-0.98769152273458,1.25182600617529
6.29,0.472832146824464,-0.473100963575304
6.3,0.185215568342667,0.666879039242707
6.31,-1.46198486333794,-0.0974607713845329
6.32,0.137286581815718,0.568378087121133
6.33,0.22255924295196,0.792303440611773
6.34,-1.30075328472205,2.09245001817892
6.35,0.931359022844043,0.012185521371401
6.36,0.534855677435945,-0.193260640261608
6.37,0.0553202486198127,-1.07139487761687
6.38,0.62793590853707,-0.263821821229091
6.39,-1.49639147452626,0.694972965156523
6.4,-0.944687715640174,-0.49756103684003
6.41,-0.673953481466173,0.174671047101857
6.42,1.1903503642115,-2.54897722203587
6.43,-1.47556716622719,-1.67531122132342
6.44,0.929383254422717,0.429297280077074
6.45,-0.388666772645794,1.38326785482954
6.46,1.21774715430736,-0.657146141760788
6.47,0.237329949513041,0.358890166704921
6.48,-0.15510509560008,-2.25953435011546
6.49,0.631993166666007,-1.62248242183065
6.5,-1.29523078178774,0.712234824748612
6.51,0.91745032298501,0.501925106886085
6.52,-0.0810594872699764,1.96842384017847
6.53,0.776371554279168,1.70836205870512
6.54,0.235543483540596,-1.01307896633425
6.55,0.264610581713082,-0.714046218338719
6.56,0.395471780752951,0.603133806013323
6.57,-1.20942269157814,0.0616671221671573
6.58,0.0918571507271708,0.450971312005946
6.59,-1.02923508619228,0.410726905881219
6.6,0.326775710510413,0.152901252739593
6.61,1.03109115909212,0.44959338097084
6.62,0.572054956980789,0.565708838903296
